Company,Brand
Philip Morris International,Chesterfield
Philip Morris International,Heets
Philip Morris International,IQOS
Philip Morris International,L&M
Philip Morris International,Lark
Philip Morris International,Marlboro
Philip Morris International,Muratti
Philip Morris International,Next
Philip Morris International,Parliament
Philip Morris International,Philip Morris
Philip Morris International,Red & White
Post Holdings,8th Continent
Post Holdings,Alpen
Post Holdings,Alpha-Bits
Post Holdings,Bob Evans
Post Holdings,Golden Crisp
Post Holdings,Grape-Nuts
Post Holdings,Great Grains
Post Holdings,Honey Bunches of Oats
Post Holdings,Honeycomb
Post Holdings,Joint Juice
Post Holdings,Malt-O-Meal
Post Holdings,Michael Angelo's
Post Holdings,Pebbles
Post Holdings,Post
Post Holdings,PowerBar
Post Holdings,PowerBar Protein Plus
Post Holdings,Premier Protein
Post Holdings,Ready Brek
Post Holdings,RoadHouse
Post Holdings,Shredded Wheat
Post Holdings,Supreme Protein
Post Holdings,Weetabix
Procter & Gamble,Ace
Procter & Gamble,Align
Procter & Gamble,Alldays
Procter & Gamble,Always
Procter & Gamble,Ambi Pur
Procter & Gamble,Ariel
Procter & Gamble,Ariel PODS
Procter & Gamble,Ausonia
Procter & Gamble,Aussie
Procter & Gamble,Biz
Procter & Gamble,Blend-a-dent
Procter & Gamble,Blend-a-med
Procter & Gamble,Bold
Procter & Gamble,Bonux
Procter & Gamble,Bounce
Procter & Gamble,Bounty
Procter & Gamble,Braun
Procter & Gamble,Cascade
Procter & Gamble,Charmin
Procter & Gamble,Cheer
Procter & Gamble,Coast
Procter & Gamble,Comet
Procter & Gamble,Crest
Procter & Gamble,Dash
Procter & Gamble,Dawn
Procter & Gamble,DayQuil
Procter & Gamble,Don Limpio
Procter & Gamble,Downy
Procter & Gamble,Dref
Procter & Gamble,Dreft
Procter & Gamble,Duracell
Procter & Gamble,Era
Procter & Gamble,Evax
Procter & Gamble,Fairy
Procter & Gamble,Febreze
Procter & Gamble,Fixodent
Procter & Gamble,Flash
Procter & Gamble,Fusion
Procter & Gamble,Fusion5
Procter & Gamble,Gain
Procter & Gamble,Gillette
Procter & Gamble,Glide
Procter & Gamble,Head & Shoulders
Procter & Gamble,Herbal Essences
Procter & Gamble,Ivory
Procter & Gamble,Ivory Snow
Procter & Gamble,Joy
Procter & Gamble,Kandoo
Procter & Gamble,Kukident
Procter & Gamble,Lenor
Procter & Gamble,Lines
Procter & Gamble,Luvs
Procter & Gamble,Mach3
Procter & Gamble,Maestro Clean
Procter & Gamble,Magistral
Procter & Gamble,Mastro Lindo
Procter & Gamble,Meister Proper
Procter & Gamble,Metamucil
Procter & Gamble,Mr. Clean
Procter & Gamble,Mr. Muscle
Procter & Gamble,Mr. Proper
Procter & Gamble,Myth
Procter & Gamble,Native
Procter & Gamble,Naturella
Procter & Gamble,Neurobion
Procter & Gamble,Nioxin
Procter & Gamble,NyQuil
Procter & Gamble,Ola!
Procter & Gamble,Olay
Procter & Gamble,Old Spice
Procter & Gamble,Oral-B
Procter & Gamble,Pampers
Procter & Gamble,Pantene
Procter & Gamble,Pepto-Bismol
Procter & Gamble,Perwoll
Procter & Gamble,Pippo
Procter & Gamble,Polident
Procter & Gamble,Pril
Procter & Gamble,Puffs
Procter & Gamble,Rejoice
Procter & Gamble,SK-II
Procter & Gamble,Safeguard
Procter & Gamble,Scope
Procter & Gamble,Sebastian
Procter & Gamble,Secret
Procter & Gamble,Somat
Procter & Gamble,Sure
Procter & Gamble,Swiffer
Procter & Gamble,Tempo
Procter & Gamble,Tide
Procter & Gamble,Top job
Procter & Gamble,Unstopables
Procter & Gamble,Venus
Procter & Gamble,Vicks
Procter & Gamble,Vizir
Procter & Gamble,Wella
Procter & Gamble,Whisper
Procter & Gamble,Wipp
Procter & Gamble,Yes
Procter & Gamble,Zest
Procter & Gamble,ZzzQuil
Procter & Gamble,h&s
Ralph Lauren Corp.,Black Label
Ralph Lauren Corp.,Chaps
Ralph Lauren Corp.,Club Monaco
Ralph Lauren Corp.,Double RL
Ralph Lauren Corp.,Lauren Ralph Lauren
Ralph Lauren Corp.,Polo Ralph Lauren
Ralph Lauren Corp.,Polo Sport
Ralph Lauren Corp.,Purple Label
Ralph Lauren Corp.,RLX
Ralph Lauren Corp.,Ralph Lauren
Reckitt Benckiser,Air Wick
Reckitt Benckiser,Calgon
Reckitt Benckiser,Cillit Bang
Reckitt Benckiser,Clearasil
Reckitt Benckiser,Dettol
Reckitt Benckiser,Dr. Scholl's
Reckitt Benckiser,Durex
Reckitt Benckiser,Easy-Off
Reckitt Benckiser,Enfamil
Reckitt Benckiser,Finish
Reckitt Benckiser,Gaviscon
Reckitt Benckiser,K-Y
Reckitt Benckiser,Lysol
Reckitt Benckiser,Mead Johnson
Reckitt Benckiser,Mucinex
Reckitt Benckiser,Nurofen
Reckitt Benckiser,Nutramigen
Reckitt Benckiser,Poly-Vi-Sol
Reckitt Benckiser,Resolve
Reckitt Benckiser,Scholl
Reckitt Benckiser,Spray 'n Wash
Reckitt Benckiser,Strepsils
Reckitt Benckiser,Vanish
Reckitt Benckiser,Woolite
Red Bull,Red Bull
Richemont,A. Lange & Söhne
Richemont,AZ Factory
Richemont,Alaïa
Richemont,Baume & Mercier
Richemont,Cartier
Richemont,Chloé
Richemont,Delvaux
Richemont,IWC Schaffhausen
Richemont,Jaeger-LeCoultre
Richemont,Lancel
Richemont,Montblanc
Richemont,Mr Porter
Richemont,Net-a-Porter
Richemont,Panerai
Richemont,Peter Millar
Richemont,Piaget
Richemont,Purdey
Richemont,Roger Dubuis
Richemont,Serapian
Richemont,The Outnet
Richemont,Vacheron Constantin
Richemont,Van Cleef & Arpels
Richemont,Watchfinder
Richemont,Yoox
Richemont,dunhill
Royal FrieslandCampina N.V.,Campina
Royal FrieslandCampina N.V.,Chocomel
Royal FrieslandCampina N.V.,Debic
Royal FrieslandCampina N.V.,Dutch Lady
Royal FrieslandCampina N.V.,Frico
Royal FrieslandCampina N.V.,Friesche Vlag
Royal FrieslandCampina N.V.,Frisona
Royal FrieslandCampina N.V.,Fristi
Royal FrieslandCampina N.V.,Landliebe
Royal FrieslandCampina N.V.,Meadow Fresh
Royal FrieslandCampina N.V.,Milner
Royal FrieslandCampina N.V.,Optimel
Royal FrieslandCampina N.V.,Valess
Royal FrieslandCampina N.V.,Vifit
San Miguel Food & Beverage,Fernleaf
San Miguel Food & Beverage,Ginebra San Miguel
San Miguel Food & Beverage,Magnolia
San Miguel Food & Beverage,Monterey
San Miguel Food & Beverage,Purefoods
San Miguel Food & Beverage,Red Horse Beer
San Miguel Food & Beverage,San Miguel Beer
San Miguel Food & Beverage,Star Margarine
Saputo Inc.,Alexis de Portneuf
Saputo Inc.,Armstrong
Saputo Inc.,Black Diamond
Saputo Inc.,Cracker Barrel
Saputo Inc.,DairyStar
Saputo Inc.,Dairyland
Saputo Inc.,Frigo Cheese
Saputo Inc.,Neilson
Saputo Inc.,Saputo
Savencia SA,Bon Pasteur
Savencia SA,Bressot
Savencia SA,Caprice des Dieux
Savencia SA,Coeur de Lion
Savencia SA,Elle & Vire
Savencia SA,Etorki
Savencia SA,Old Europe
Savencia SA,Saint Agur
Savencia SA,Tartare
Seventh Generation,Seventh Generation
Shiseido Co.,Anessa
Shiseido Co.,Aupres
Shiseido Co.,Benefique
Shiseido Co.,Clé de Peau Beauté
Shiseido Co.,Drunk Elephant
Shiseido Co.,Elixir
Shiseido Co.,Ettusais
Shiseido Co.,IPSA
Shiseido Co.,Integrate
Shiseido Co.,Laura Mercier
Shiseido Co.,Majolica Majorca
Shiseido Co.,NARS
Shiseido Co.,Pure & Mild
Shiseido Co.,Sea Breeze
Shiseido Co.,Senka
Shiseido Co.,Shiseido
Shiseido Co.,Uno
Shiseido Co.,Za
Shiseido Co.,bareMinerals
Siggi's,Siggi's
Skechers,Skechers
So Delicious,So Delicious
Stanley Black & Decker,Black+Decker
Stanley Black & Decker,Bostitch
Stanley Black & Decker,Craftsman
Stanley Black & Decker,Cub Cadet
Stanley Black & Decker,DeWalt
Stanley Black & Decker,Hustler
Stanley Black & Decker,Irwin
Stanley Black & Decker,Lenox
Stanley Black & Decker,MTD
Stanley Black & Decker,Mac Tools
Stanley Black & Decker,Porter-Cable
Stanley Black & Decker,Proto
Stanley Black & Decker,Stanley
Stanley Black & Decker,Troy-Bilt
Stanley Black & Decker,Vidmar
Swatch Group AG,Balmain
Swatch Group AG,Blancpain
Swatch Group AG,Breguet
Swatch Group AG,Calvin Klein watches
Swatch Group AG,Certina
Swatch Group AG,ETA
Swatch Group AG,Flik Flak
Swatch Group AG,Glashütte Original
Swatch Group AG,Hamilton
Swatch Group AG,Harry Winston
Swatch Group AG,Jaquet Droz
Swatch Group AG,Longines
Swatch Group AG,Mido
Swatch Group AG,Nivarox-FAR
Swatch Group AG,Omega
Swatch Group AG,Rado
Swatch Group AG,Swatch
Swatch Group AG,Tissot
Tapestry Inc.,Coach
Tapestry Inc.,Kate Spade
Tapestry Inc.,Stuart Weitzman
Target Corporation,Target
Thai Beverage Public Co.,100 Pipers
Thai Beverage Public Co.,Chang Beer
Thai Beverage Public Co.,Est Cola
Thai Beverage Public Co.,Mekhong
Thai Beverage Public Co.,Oishi
Thai Beverage Public Co.,Sangsom
Thai Beverage Public Co.,Sermsuk
Thai Beverage Public Co.,Spy Wine Cooler
The Clorox Company,Ayudin
The Clorox Company,Brita
The Clorox Company,Burt's Bees
The Clorox Company,Clorox
The Clorox Company,Formula 409
The Clorox Company,FreshWorks
The Clorox Company,Glad
The Clorox Company,Hidden Valley
The Clorox Company,KC Masterpiece
The Clorox Company,Kingsford
The Clorox Company,Liquid-Plumr
The Clorox Company,Natural Vitality
The Clorox Company,PUR
The Clorox Company,Pine-Sol
The Clorox Company,Poett
The Clorox Company,Rainbow Light
The Clorox Company,RenewLife
The Clorox Company,S.O.S
The Clorox Company,Tilex
The Coca-Cola Company,AHA
The Coca-Cola Company,AdeS
The Coca-Cola Company,Appletiser
The Coca-Cola Company,Aquarius
The Coca-Cola Company,Ayataka
The Coca-Cola Company,Barrilitos
The Coca-Cola Company,BodyArmor
The Coca-Cola Company,Bonaqua
The Coca-Cola Company,Ciel
The Coca-Cola Company,Coca-Cola
The Coca-Cola Company,Costa Express
The Coca-Cola Company,Costa Ready-to-Drink
The Coca-Cola Company,Dasani
The Coca-Cola Company,Del Valle
The Coca-Cola Company,FUZE Iced Tea
The Coca-Cola Company,FUZE Tea
The Coca-Cola Company,Fairlife
The Coca-Cola Company,Fanta
The Coca-Cola Company,Fresca
The Coca-Cola Company,Glacéau
The Coca-Cola Company,Grapetiser
The Coca-Cola Company,Honest Tea
The Coca-Cola Company,I Lohas
The Coca-Cola Company,Inca Kola
The Coca-Cola Company,Innocent
The Coca-Cola Company,Kinley
The Coca-Cola Company,Lift
The Coca-Cola Company,Limca
The Coca-Cola Company,Maaza
The Coca-Cola Company,Mello Yello
The Coca-Cola Company,Minute Maid
The Coca-Cola Company,Mr. Pibb
The Coca-Cola Company,Odwalla
The Coca-Cola Company,Peace Tea
The Coca-Cola Company,Pibb Xtra
The Coca-Cola Company,Powerade
The Coca-Cola Company,Schweppes
The Coca-Cola Company,Seagram's
The Coca-Cola Company,Simply
The Coca-Cola Company,Smartwater
The Coca-Cola Company,Sprite
The Coca-Cola Company,Suja
The Coca-Cola Company,Surge
The Coca-Cola Company,Tab
The Coca-Cola Company,Thums Up
The Coca-Cola Company,Topo Chico
The Coca-Cola Company,Zico
The Coca-Cola Company,vitaminwater
The Hershey Company,Almond Joy
The Hershey Company,Brookside
The Hershey Company,Cadbury
The Hershey Company,Good & Plenty
The Hershey Company,Heath
The Hershey Company,Hershey's
The Hershey Company,Ice Breakers
The Hershey Company,Jolly Rancher
The Hershey Company,Kisses
The Hershey Company,Kit Kat
The Hershey Company,Krackel
The Hershey Company,Milk Duds
The Hershey Company,Mounds
The Hershey Company,Mr. Goodbar
The Hershey Company,PayDay
The Hershey Company,Reese's
The Hershey Company,Rolo
The Hershey Company,Skor
The Hershey Company,Special Dark
The Hershey Company,Swoops
The Hershey Company,Symphony
The Hershey Company,Take5
The Hershey Company,Twizzlers
The Hershey Company,Whoppers
The Hershey Company,York
The Hershey Company,Zero
The Kraft Heinz Company,A.1.
The Kraft Heinz Company,Athenos
The Kraft Heinz Company,Bagel Bites
The Kraft Heinz Company,Boboli
The Kraft Heinz Company,Breakstone's
The Kraft Heinz Company,Bull's-Eye
The Kraft Heinz Company,Capri Sun
The Kraft Heinz Company,Classico
The Kraft Heinz Company,Cool Whip
The Kraft Heinz Company,Cracker Barrel
The Kraft Heinz Company,Delimex
The Kraft Heinz Company,Devour
The Kraft Heinz Company,Gevalia
The Kraft Heinz Company,Grey Poupon
The Kraft Heinz Company,Heinz
The Kraft Heinz Company,Jell-O
The Kraft Heinz Company,Knudsen
The Kraft Heinz Company,Kool-Aid
The Kraft Heinz Company,Kraft
The Kraft Heinz Company,Lea & Perrins
The Kraft Heinz Company,Lunchables
The Kraft Heinz Company,Maxwell House
The Kraft Heinz Company,Miracle Whip
The Kraft Heinz Company,Ore-Ida
The Kraft Heinz Company,Oscar Mayer
The Kraft Heinz Company,P'Tit Quebec
The Kraft Heinz Company,Philadelphia
The Kraft Heinz Company,Planters
The Kraft Heinz Company,Planters Cashews
The Kraft Heinz Company,Polly-O
The Kraft Heinz Company,Shake 'n Bake
The Kraft Heinz Company,Smart Ones
The Kraft Heinz Company,Stove Top
The Kraft Heinz Company,Tassimo
The Kraft Heinz Company,Velveeta
Trader Joe's,Trader Joe's
Tyson Foods,Aidells
Tyson Foods,Ball Park
Tyson Foods,Gallo Italian Dry Salame
Tyson Foods,Gallo Salame
Tyson Foods,Hillshire Farm
Tyson Foods,Jimmy Dean
Tyson Foods,Sara Lee
Tyson Foods,State Fair
Tyson Foods,Tyson
Tyson Foods,Wright Brand
Under Armour,Armour Fleece
Under Armour,Charged Cotton
Under Armour,ColdGear
Under Armour,HeatGear
Under Armour,Storm
Under Armour,UA
Under Armour,Under Armour
Uni-President Enterprises,AB Yogurt
Uni-President Enterprises,Count
Uni-President Enterprises,Dr. Milker
Uni-President Enterprises,Seven & I
Uni-President Enterprises,Tong-Yi
Uni-President Enterprises,Uni-President
Uni-President Enterprises,Uni-Tea
Unicharm Corp.,Carex
Unicharm Corp.,Charm
Unicharm Corp.,Deo Body
Unicharm Corp.,Lifree
Unicharm Corp.,MamyPoko
Unicharm Corp.,Moony
Unicharm Corp.,Pet
Unicharm Corp.,Silcot
Unicharm Corp.,Sofy
Unicharm Corp.,Wave
Unilever,Algida
Unilever,All
Unilever,Amora
Unilever,Axe
Unilever,Bango
Unilever,Becel
Unilever,Ben & Jerry's
Unilever,Bertolli
Unilever,Best Foods
Unilever,Blue Band
Unilever,Bovril
Unilever,Breeze
Unilever,Breyers
Unilever,Brooke Bond
Unilever,Brut
Unilever,Calvé
Unilever,Caress
Unilever,Carte d'Or
Unilever,Cif
Unilever,Clear
Unilever,Clear Men
Unilever,Close-up
Unilever,Colman's
Unilever,Comfort
Unilever,Cornetto
Unilever,Country Crock
Unilever,Degree
Unilever,Dermalogica
Unilever,Domestos
Unilever,Dove
Unilever,Dove Men+Care
Unilever,Finesse
Unilever,Flora
Unilever,Frisona
Unilever,Good Humor
Unilever,Hellmann's
Unilever,I Can't Believe It's Not Butter
Unilever,Impulse
Unilever,Jif
Unilever,Klondike
Unilever,Knorr
Unilever,Knorr Stock Cubes
Unilever,Lady Speed Stick
Unilever,Lawry's
Unilever,Lever 2000
Unilever,Lifebuoy
Unilever,Lipton
Unilever,Living Proof
Unilever,Lux
Unilever,Lynx
Unilever,Magnum
Unilever,Maizena
Unilever,Marmite
Unilever,Mentadent
Unilever,Noxzema
Unilever,Ola
Unilever,Omo
Unilever,Organics
Unilever,PG Tips
Unilever,Pepsodent
Unilever,Persil
Unilever,Pond's
Unilever,Popsicle
Unilever,Promise
Unilever,Pure Leaf
Unilever,Radiant
Unilever,Rama
Unilever,Regeneration
Unilever,Rexona
Unilever,Rinso
Unilever,Shield
Unilever,Signal
Unilever,Simple
Unilever,Skip
Unilever,Snuggle
Unilever,Solero
Unilever,St. Ives
Unilever,Stork
Unilever,Suave
Unilever,Sun
Unilever,Sunlight
Unilever,Sunsilk
Unilever,Sure
Unilever,Surf
Unilever,T2
Unilever,TIGI
Unilever,TRESemmé
Unilever,Talenti
Unilever,Tazo
Unilever,Thermasilk
Unilever,Timotei
Unilever,Toni&Guy
Unilever,VO5
Unilever,Vaseline
Unilever,Via
Unilever,Viennetta
Unilever,Walls
Unilever,Wishbone
Unilever,Wisk
"Urban Outfitters, Inc.",Anthropologie
"Urban Outfitters, Inc.",BHLDN
"Urban Outfitters, Inc.",Free People
"Urban Outfitters, Inc.",Nuuly
"Urban Outfitters, Inc.",Terrain
"Urban Outfitters, Inc.",Urban Outfitters
VF Corp.,Altra
VF Corp.,Dickies
VF Corp.,Icebreaker
VF Corp.,Smartwool
VF Corp.,Supreme
VF Corp.,The North Face
VF Corp.,Timberland
VF Corp.,Vans
Victoria's Secret & Co.,Victoria's Secret
WH Group Ltd.,Armour
WH Group Ltd.,Cook's
WH Group Ltd.,Eckrich
WH Group Ltd.,Farmland
WH Group Ltd.,Gwaltney
WH Group Ltd.,John Morrell
WH Group Ltd.,Kretschmar
WH Group Ltd.,Margherita
WH Group Ltd.,Smithfield
Whirlpool Corp.,Amana
Whirlpool Corp.,Ariston
Whirlpool Corp.,Bauknecht
Whirlpool Corp.,Brastemp
Whirlpool Corp.,Consul
Whirlpool Corp.,Estate
Whirlpool Corp.,Gladiator GarageWorks
Whirlpool Corp.,Hotpoint
Whirlpool Corp.,Indesit
Whirlpool Corp.,Jenn-Air
Whirlpool Corp.,KitchenAid
Whirlpool Corp.,Maytag
Whirlpool Corp.,Roper
Whirlpool Corp.,Whirlpool
Yili Group,Ambrosial
Yili Group,Changqing
Yili Group,Changyi
Yili Group,Chomolungma
Yili Group,Joyday
Yili Group,QQ Star
Yili Group,Satine
Yili Group,Xinjinghua
Yili Group,Yili
